data.ecoli_state1_rep1	data.ecoli_state2_rep1	data.ecoli_state2_rep2	data.ecoli_state1_rep2
AAC76986	28.8720492136062	20.0280836571587	14.1857147999806	19.264893325847
AAC76987	3.91220792243927	2.34326652156468	2.35409491292782	8.67975010923968
AAC76988	189.501293711543	270.687617128466	281.999700305813	400.586713063006
AAC76989	67.1979648574294	94.778652093158	101.855212897518	62.0515613027367
AAC76990	33.3736439353291	14.1441202239867	9.37617450820637	24.3860312036546
AAC76991	217.754140990999	13.1030555374496	4.78857885380057	146.833692024159
AAC76992	92.7629031499309	20.2829574635553	9.42965150463828	54.5435021912495
AAC76993	210.02379373095	80.3116669693102	105.720262453304	256.103685576154
AAC76994	61.7460275508249	50.4499060387344	51.5550378402174	43.0635106562407
AAC76995	220.648048901366	121.394268346704	132.095894537344	99.390594902043
AAC76996	17.9137941711693	834.034301351732	777.332840680188	3.45488092583462
AAC76997	2.12311634621266	41.196536026127	8.96458365832109	0
AAC76998	0	29.0300068895109	13.2866201999819	1.89080002379681
AAC76999	3.37116446864847	31.6232390381876	11.4806310468312	5.51358088550184
AAC77000	46.8514616784427	34.6354762171947	37.9536071451405	28.2464989980325
AAC77001	6.24445984180193	8.53787728513677	7.84232054574092	7.01944061121954
AAC77002	21.7136899044476	19.066434790573	14.6693187136163	6.64055035095485
AAC77003	14.8662192291861	20.1557714734688	20.9621895566104	13.5164280441663
AAC77004	141.341804559336	73.4613776630869	66.0181342614483	29.092592285992
AAC77005	44.9518217549892	34.8534601027584	29.511726733588	12.7887374852639
AAC77006	117.925266621159	93.1286580777747	65.0606907644039	37.8820898203315
AAC77007	66.2505283215993	52.7565360179359	33.2510048550641	31.1263516154443
AAC77009	86.5608901303618	89.1898927623797	268.222002204897	169.574907397356
AAC77010	56.6575815646284	88.9539569477896	84.193317005699	89.6202998967332
AAC77011	95.1087635479198	126.536783705893	111.72852017946	123.313456853679
AAC77012	142.779574282801	103.12170885021	88.2666698665461	85.0229744033967
AAC77013	703.063733588479	510.255755318394	984.238270975126	1327.64977131132
AAC77014	43.0714176793141	41.8218176923107	20.2902232180051	83.1113275648084
AAC77015	340.846245851437	451.569283023301	636.056779815348	385.452661130954
AAC77016	207.576626942662	137.928298606735	266.109721877334	363.880983843301
AAC77017	7.34924889073612	7.22042500944777	4.29663477114798	8.6561851768164
AAC77018	0	0	2.20123160689355	3.03426558440648
AAC77019	71.7314867769931	99.4509737024138	128.249285799505	190.054718497944
AAC77020	83.5977061321233	51.5771505232167	74.9921902186476	172.250491873754
AAC77021	44.2076005308856	42.7167686364024	40.5615268941819	31.6410208568447
AAC77022	84.114580982924	113.429751885322	119.71418429437	121.690957179414
AAC77023	72.1664776396137	80.8047257555783	102.336700957658	138.593702985512
AAC77024	157.314196118688	67.5381740695366	97.3956199691821	101.382838471772
AAC77025	34.0216448649199	31.0786464278608	22.160854461921	46.572276396756
AAC77026	207.304284748123	74.9374534294219	77.9879745253652	98.561886035131
AAC77027	166.084479292391	78.3122259018884	135.094190944002	111.290782248812
AAC77028	72.6021613985715	87.0297785933644	104.604023615936	90.7183459720098
AAC77029	482.936259299468	372.890442268741	493.949504208229	603.137020805978
AAC77030	87.7090687287851	118.29364334126	196.565171060387	181.369112022269
AAC77031	7.03068265857719	5.86659532017631	3.80383078305932	9.93477280055669
AAC77032	146.495027888673	44.7425669752113	166.824006047772	100.448195146552
AAC77033	11.3551919336374	13.2719697407267	0	13.5929741344313
AAC77034	14.7778062227392	27.5181305665824	13.0971227769605	24.4291683142263
AAC77035	0	0	0	0
AAC77036	0	0	0	0
AAC77037	0	0	0	0
AAC77038	0	0	0	0
AAC77039	0	0	0	0
AAC77040	0	0	0	0
AAC77041	10.4114359285428	2.18117005493735	4.77403863460886	3.64470954813322
AAC77042	7.0029492047852	3.07151587443786	1.68965974711811	1.61245003569245
AAC77043	0	3.40508679422821	0.694405619579471	0
AAC77044	3.03784532844418	1.93998700571808	0	2.03385222797259
AAC77045	1.03473179328054	12.6650685973481	2.95749108194542	14.2827877779733
AAC77046	4.80101686329495	0	0	2.14286943282205
AAC77047	3.57463466454172	4.1106076052936	5.31964304999273	2.175668454753
AAC77048	12.09243567482	7.19210221260108	10.4389648135841	6.83954908927929
AAC77049	23.7994493648032	4.4577713543992	1.9575269526855	15.2842658470103
AAC77050	58.9888575737493	49.9105041254394	86.7934690555633	46.5735896235887
AAC77051	0	6.21758820258002	11.6698722179328	16.1987091028143
AAC77053	4.34273798088952	19.5197626107685	20.3113643726995	13.0298366345763
AAC77054	24.7380967125671	14.247445777571	18.1754470874752	27.9210785026634
AAC77055	0.936668976270289	3.22087586205758	3.40735306470123	2.47744962748925
AAC77056	0	2.40767784816484	0.573988460114823	0
AAC77057	8.61832021980653	7.80196697219324	0.895747455153416	11.9674225884581
AAC77059	0	0.47121247551617	0	4.37657893530857
AAC77060	0	1.02027744698718	0	1.83933323469456
AAC77061	0	0	3.83101865740218	2.48605188314025
AAC77062	3.64348356023782	2.08811019870682	0	0
AAC77063	0	0.673676017627902	0	3.96732737894884
AAC77066	3.43445291299106	1.30368784892807	0	8.98075489964853
AAC77067	0	1.3773745534327	0	3.29608515657265
AAC77068	10.8002005437774	10.4068299592693	7.33956548346824	0
AAC77069	108.238621321158	21.5356030740649	78.8743699479936	71.971479684656
AAC77070	6.12264889981748	7.38695241723609	10.6292961599855	13.3801907566327
AAC77071	2.02104344495243	7.08504204052062	10.216442678063	18.7702541728861
AAC77072	154.94666411302	129.215522564909	159.399845522218	405.929525923338
AAC77073	60.3260097768279	66.7480301383202	35.5500012887732	47.5243698179546
AAC77074	38.7189375769834	63.9150121724472	24.9556587994396	52.6180962659444
AAC77075	6.86405576008558	25.9724996699068	6.31470896678749	4.32411171632893
AAC77076	3.23865205354473	0.0284096625674398	1.08196129830361	1.43405642027034
AAC77077	5.62001385762174	0	0	0
AAC77078	17.7733909895603	8.35766691532725	9.37375552654321	17.6942330759995
AAC77079	57.5010677099261	17.0783108209577	15.3547227788679	14.8285682912013
AAC77080	4.56039310642337	8.17682975413595	5.56933194414514	7.12414587093344
AAC77081	23.8308977636114	13.6222077275749	10.1326534285576	11.603565092016
AAC77082	5.12786575144582	13.1915533188145	16.1292378728593	3.61382217908125
AAC77083	21.2003042129083	6.11672147723809	7.02412816161831	17.7679590471495
AAC77084	38.6545639120239	5.49816179765316	5.21684801521027	17.5676760949272
AAC77085	65.3089049976284	40.1309129148292	57.5652194781823	46.0078553104933
AAC77086	38.2347909511193	27.0483338049616	31.6263710095458	36.2545178731138
AAC77087	13.0282139426686	6.39992216746507	40.6227287453991	30.69011108144
AAC77088	39.5338905846494	24.4778632324598	74.4750026998983	24.5075297202062
AAC77089	36.1894831740794	3.55551231525837	0	9.69161402571789
AAC77090	53.324782649062	31.131404341739	44.8739445443362	40.5695470844005
AAC77091	3.58539515420018	6.86378701919083	2.02764908012968	12.1852375510988
AAC77092	3.35719715067301	7.02617126193883	2.6169839894547	8.32466602501878
AAC77093	1.73920331758925	1.33849504877809	1.80764569659947	2.53006536593714
AAC77094	30.6524922484452	14.373158534432	23.1700008399684	11.1049744044684
AAC77095	72.7067201580372	106.779414192391	140.675005099808	84.9286092819723
AAC77096	59.4213660311957	43.8288603469832	39.077252823774	43.95875296468
AAC77097	178.540815239321	91.8122167607593	71.061565076153	39.6817752053005
AAC77098	538.575318023982	74.2614410105111	63.0220721101384	166.365993937732
AAC77099	1263.8730715683	82.7111017337862	73.4174353969849	374.641001971734
AAC77100	133.073899557258	24.211345765807	13.0035718999822	84.6093287959498
AAC77101	53.091659408854	31.4607572869559	29.9700788066948	57.4466655203174
AAC77102	3887.75266319941	401.455630525296	921.962341115664	875.823704416413
AAC77103	1280.44282781107	230.388929395451	348.17544866871	447.91785132814
AAC77104	411.947015763673	258.268231624703	287.970010439607	204.575402989925
AAC77105	55.5769074674928	40.1759056945926	29.9445536147451	49.0404887838315
AAC77106	88.2976693340215	100.148459465719	101.302019801475	86.8910513402535
AAC77107	658.063994424663	911.12738087969	727.245218672084	635.849953251408
AAC77108	402.446882749556	119.099921431525	54.751029382117	467.970720474694
AAC77109	71.8199012287798	36.6561059315844	24.3113801916909	159.952477307212
AAC77110	60.0934235384539	9.99871898047441	25.0408704730093	49.3039404670659
AAC77111	975.718382901696	18.8809964327513	51.6474156654467	573.748501338604
AAC77112	698.698288480892	21.0960397371997	23.5712129757254	564.745903720845
AAC77113	1040.80270788215	22.0827503089655	11.8270051457386	632.606390980586
AAC77114	872.684625517594	27.7273820922017	26.1315798947012	685.323688253678
AAC77115	33.7488545477319	31.2351150152732	48.8874591101721	108.831275892893
AAC77116	2.65389543276582	8.2734036566589	5.3575322455055	9.26363676817194
AAC77117	0	45.3031527502504	16.5500005999774	23.6906120628659
AAC77118	40.4719053496787	122.05777485589	75.5093777373969	52.3167683054956
AAC77119	41.6822051040168	49.3885466489262	52.0516763056033	72.9009718176377
AAC77120	155.170520544749	144.682378378969	96.903106961247	187.891061188247
AAC77121	232.090666620181	236.471757276792	199.692931767652	302.763042212224
AAC77122	21.159917947153	78.2737684329564	49.8166125442273	89.9925263596116
AAC77123	64.0147111592216	63.5350582513619	79.3398443748196	124.93896275229
AAC77124	30.4621040978338	30.6812003701146	25.0819884869223	27.4673763047721
AAC77125	55.2712106658667	39.369218181679	35.6987616247446	39.3538266498848
AAC77126	68.4743577035171	78.751584636943	67.3220363388911	107.21005797941
AAC77127	74.3181763899396	86.3184470951499	66.341940655484	124.914136331475
AAC77128	785.85207856998	476.268386274595	479.629506824345	880.306440490931
AAC77129	2521.5797890465	1251.26097328903	1562.91112808787	2271.92969682884
AAC77130	555.903528086708	504.556977206839	475.833519788183	599.360459499106
AAC77131	523.125992747049	558.857630681188	544.41804299228	680.049119913121
AAC77132	464.730483663535	425.464141399012	494.198362286742	507.779244645468
AAC77133	130.282139426686	44.7994551722555	57.9250020999209	88.3013722343185
AAC77134	673.080959658067	375.256769655078	306.030198594332	360.630342126977
AAC77135	99.0462992705629	239.93836639767	253.260559640021	457.946051527143
AAC77136	217.687386957547	226.295839456634	299.4257470905	546.006423984106
AAC77137	200.815613647105	165.376819736534	474.145751786082	301.129012097661
AAC77138	0	10.1068077793136	13.2727727583977	4.69121030947841
AAC77139	0	1.75997859605289	7.07512525649034	10.6607754282897
AAC77140	0	4.70582512313608	2.38957227914112	4.5607595415143
AAC77141	0	1.05598715763174	0	0
AAC77142	0	0	1.9308334033307	2.89551925212806
AAC77143	4.30603878668482	9.02298885863737	0.979014119998663	7.2072847965902
AAC77144	10.3236010940596	8.69039856859123	3.65790779469049	6.28336469250865
AAC77145	169.219569797712	108.979465608699	91.7262745117391	51.3965821024888
AAC77146	305.852832082648	60.342123293242	61.5788983362795	98.7621619763632
AAC77147	22.0138791657994	21.195441156766	24.024194419322	19.5420256186774
AAC77148	28.5748193171772	22.1269759564641	14.0561648931315	18.0654439018202
AAC77149	13.7969594858695	2.87863993971384	2.00450317825813	3.31079982245021
AAC77150	0	2.52006173106881	0.171997696766509	1.86023281786938
AAC77151	13.1540904058828	0	1.07934786521592	0
AAC77152	3.52402508285297	4.23164252602881	8.54631178523423	3.49533620599662
AAC77153	12.721390063584	2.61446095790466	1.88885876412786	3.60509314000134
AAC77154	4.35997106811528	9.17237522281534	5.51666686665913	3.00833169052266
AAC77155	13.6486050827956	4.37001488135582	0	14.3835858953115
AAC77156	0	8.55130843279937	0	0
AAC77157	4440.6908486807	7025.21826664184	5395.04943800778	5687.42198887005
AAC77158	3050.65279996431	5540.83631892541	5500.11686605915	5396.52400615367
AAC77159	3552.76364399376	5371.07266429537	4777.36935923766	3020.8285102487
AAC77160	3722.39456315784	3579.82654947579	4054.75014699446	2014.91692852632
AAC77161	40.357513305163	22.8089180120648	31.6732770103016	34.1063121939536
AAC77163	137.737172960546	74.4405761737927	58.8904188015862	103.054162473467
AAC77164	216.338234588221	330.754598223733	521.753036156184	258.690591491065
AAC77165	85.3972653639303	111.46531108335	65.2364749677191	104.336051756321
AAC77166	45.4832504487844	14.4168459463907	22.8442827430539	17.011875683441
AAC77167	37.191268175438	18.8380638654796	20.7018173594873	36.7245474192524
AAC77168	11.2842797928625	3.46452479537971	10.1645672976239	7.08852959361343
AAC77169	25.4096371222259	7.73891297555173	10.0356386616884	24.9507510023801
AAC77170	43.6533434111529	12.5344817084743	5.69158557218735	18.7598830481556
AAC77171	96.4331349775094	52.3059059387682	60.0904227391703	51.0344493503795
AAC77173	6.28554181444536	33.1153867415215	31.5212182479833	29.7691243684697
AAC77174	624.992374416351	216.086260959827	339.964595657869	134.904874246876
AAC77175	88.058168937796	99.3221655892982	74.8339183755604	81.9752263187361
AAC77176	101.644195074931	58.9266907715487	64.5450023399118	35.1410745599178
AAC77177	24.1041878755795	32.2716564585112	38.3990380893054	31.2976893307587
AAC77178	25.4618231740173	43.8345117321731	40.9298914593573	42.2839775205187
AAC77179	240.030098030153	188.165612861951	218.827785710812	167.881621285001
AAC77181	22.4800554304869	11.9632532019282	7.78823557645995	7.43234888246775
AAC77182	30.1406695578404	21.3711686663566	53.4919662249269	49.6374728936239
AAC77183	472.06165010322	521.475139571228	591.834917288775	311.761874021743
AAC77184	13.8633558620704	9.96910953008982	11.7180948304036	8.28343079121187
AAC77187	38.1851750617373	30.9847364483098	31.6538846426752	54.9714202235433
AAC77188	33.0716200083125	26.5664550619355	20.5906361979652	29.6330732826484
AAC77189	127.864681950657	76.031075349485	73.7302526728993	71.2297736023503
AAC77190	220.079742664467	122.052790167056	111.099180498201	167.785276021709
AAC77191	261.62839345796	220.832634436306	334.890906180337	407.290257716556
AAC77192	96.4544962071252	73.8236635983909	69.9019762183256	101.336876479436
AAC77194	42.2883009942357	27.6018501129607	6.71495925982689	190.301637882038
AAC77195	111.13577403447	19.4978020935271	24.8250008999661	140.924302638666
AAC77196	26.4162308394378	9.20117262162527	9.47080959189458	4.29078522911252
AAC77197	63.4768458612559	10.5625321637641	13.6227896095052	8.59523340149331
AAC77198	12.1535282009346	9.28704842204589	6.75450554522046	13.9799724893944
AAC77199	38.5580973845953	17.0171910442066	22.1877028828796	41.4722492924997
AAC77200	842.943536832244	368.984401491923	941.798471642464	346.721978628403
AAC77201	52.9024444944724	9.11504066275328	19.0803725925359	44.0527910259904
AAC77202	19.3477538001637	18.5880654589099	19.842205020403	9.84986021251774
AAC77203	51.7404939164236	0	39.2983014388789	25.6596388292178
AAC77205	14.9583197119528	8.88878078814593	18.3053036939144	7.65757157587586
AAC77206	39.8472689856253	6.23862331608993	2.78524400341083	14.9077510054132
AAC77208	29.8201341354414	19.8397587191417	20.1609098217906	11.0556189626708
AAC77209	168.409906784326	43.9497479918293	44.1800863473973	62.8403523362461
AAC77210	7.09870631491557	6.03069588857285	6.90065584457099	3.89321247186958
AAC77211	2.68904636565014	2.48650397676347	6.24735121985902	3.14843018734168
AAC77212	865.27005807912	434.902887037221	764.422669221597	506.666203269029
AAC77215	149.34009620245	218.245006317941	257.48847505819	167.226333462254
AAC77216	155.772123227559	126.61643117111	138.372396320681	105.886735654896
AAC77217	182.358114195399	155.49591502565	154.273413236095	139.528148327792
AAC77218	100.117013331884	103.84225009845	94.8404225998705	146.186681022655
AAC77219	99.9094536700986	86.8542282767566	103.311360452603	130.803958676373
AAC77220	17.9648306217994	19.9313815364964	20.2100968865109	12.9589672822515
AAC77221	19.1080471159139	10.7554247536566	11.5850004199842	11.5294312039281
AAC77222	27.9343686338299	9.39808390357483	17.8715608444473	13.9116861990785
AAC77223	1.72144568611837	7.82212709356841	5.92668940404596	12.1654494376879
AAC77224	0	3.01818408755051	0	4.18965808185732
AAC77225	7.08846909138742	5.98014232637327	0.960967776772881	3.97390912022267
AAC77226	18.827961734736	44.6014119781482	33.2347731918113	7.4081392769874
AAC77228	208.614072445277	114.958901554916	156.527674213831	147.733592077422
AAC77229	143.187750868039	86.8428590805244	95.6799734583603	116.562260368412
AAC77233	0	10.5141578465498	0	10.7684600285754
AAC77234	12.816373065552	24.7541704973293	14.8344517572968	25.4818534627412
AAC77235	12.2947220048776	75.9354482729523	34.2758055321248	9.65408319988103
AAC77236	16.1575398406625	244.706043619825	196.847654195025	25.3628905614212
AAC77240	19.736766740967	15.4148467644685	17.221412069573	9.23103580294813
AAC77243	4.0700997219996	7.26089824380566	26.9401355057928	13.0670192095628
AAC77244	0.835141919401831	11.2819140772621	13.19370677201	0.165668615824237
AAC77245	4.77701177897848	12.5154033497095	2.97900010799593	8.44965163575552
AAC77246	6.41688149415019	34.148838430877	30.6607287234656	11.3149191942046
AAC77247	1.8026459543315	26.2494561495759	34.7616926348582	7.56694751873211
AAC77248	1.34091558708168	48.1266661704288	67.3323708620133	5.8187468224583
AAC77249	15.2457822733356	92.3676709985206	60.0377681339606	18.9860933553465
AAC77250	124.217902430131	42.2341665430876	52.5953408897587	138.770184999862
AAC77251	134.111377984159	50.9363174758551	106.596541026544	106.607754282897
AAC77252	17.1834956078362	9.96055032778136	7.85827366617632	8.35136684230526
AAC77253	22.5432016536063	7.72168244389177	8.76645296628016	15.6289591618586
AAC77254	12.0757175081984	10.5555097954102	5.8140336680218	5.19608219966205
AAC77255	3.94622712176483	1.93852714927565	0	3.09007983428686
AAC77256	5.65698763300083	9.10866115501059	0	17.0406156943422
AAC77257	3.22045737908661	5.40517771072424	13.1098319359372	10.6474660956701
AAC77258	5.16433705835511	8.3506491944852	1.56554059729516	5.33572343758242
AAC77259	87.0387739390146	68.8579196478321	61.5365488410176	117.047685022465
AAC77260	4.01033087617946	8.89404821379816	6.68129653850939	20.239387095683
AAC77261	4.34273798088952	13.1783343555867	13.5409095817997	16.6737445603749
AAC77262	31.1832713349984	8.2023693828391	10.2288198152638	22.7035032269132
AAC77263	45.525884068117	12.6781455912535	14.1619132650813	7.15488283777831
AAC77265	5.52443539065538	10.0969293605756	7.51505129284688	9.34731632412398
AAC77266	4.83388096682346	4.67930817204539	5.83683056874203	1.692186575919
AAC77267	0	5.80963808405809	4.33834967183873	1.26503268296857
AAC77268	0	0	0	0
AAC77269	0	0	0	0
AAC77270	0	0	0	0
AAC77271	0	0	0	0
AAC77272	0	0	0	0
AAC77273	0	0	0	0
AAC77274	0	0	0	0
AAC77275	0	0	0	0
AAC77276	0	0	0	0
AAC77277	0	0	0	0
AAC77278	0	0	0	0.0654436797316739
AAC77279	0	0	0	0
AAC77280	0	0	0	0
AAC77281	0	0	0	0
AAC77282	0	0	0	0
AAC77283	0	0	0	0
AAC77284	0	0	0	0
AAC77285	0	0	0	0
AAC77286	0	0	0	0
AAC77287	0	0	0	0
AAC77288	0	0	0	0
AAC77289	0	0	0	0
AAC77290	0	0	0	0
AAC77291	0	0	0	0
AAC77292	0	0.0595593433520437	0	0
AAC77293	0	0	0	0
AAC77296	0	0	0	0
AAC77297	0	0	0	0
AAC77301	0	0	0	0
AAC77302	0	0	0	0
AAC77303	0	0	0	0
AAC77304	0	0	0	0
AAC77305	0	0	0	0
AAC77306	0	0	0	0
AAC77307	0	0	0	0
AAC77308	0	0	0	0
AAC77309	0	0	0	0
AAC77310	0	0	0	0
AAC77311	0	0	0	0
AAC77312	0	0	0	0
AAC77314	0	0	0	0
AAC77315	34.5042711258637	33.3697720127129	30.1907329686318	41.709736969779
AAC77316	27.8659020440411	110.487545196654	75.791480020351	169.064822448634
AAC77317	85.4479571732769	70.0686314297114	52.0975370999288	58.392353676078
AAC77318	74.4173943800048	46.6933096911992	65.0178594999112	77.8405824922738
AAC77319	29.4263925585074	7.13377990933439	0	3.03239834404684
AAC77320	44.9977448823419	16.9188418608656	11.6367191718591	28.1326018246533
AAC77321	0.914260627555689	5.67010648170151	8.90849314592085	0
AAC77322	1.98010850942113	264.878298549308	214.42112176292	10.9246863916843
AAC77323	26.7928051951401	681.188237480994	727.804265515093	30.7977956817257
AAC77324	59.5974459885418	86.9614290225492	94.1913217426366	94.6862726499755
AAC77325	112.828468684444	115.320502293751	90.5521461398763	185.689273597511
AAC77326	111.600878629583	84.964483947381	59.4943987085394	79.0367833476648
AAC77327	81.6794760136216	79.5789976591792	92.7400292687853	61.7428905058112
AAC77328	97.4625743236252	172.999639864193	203.644926899722	130.46520164198
AAC77329	69.2525376242442	194.812620927985	169.808881895626	15.5601061477995
AAC77330	6.76130897947723	33.8998954193573	27.6512317716545	19.3169606051061
AAC77331	47.7701177897847	20.0549690240388	25.37180708719	27.9695331843527
AAC77332	110.901606790402	3.8650510344691	0	55.6497122574773
AAC77333	78.6627766083852	4.82418375502102	6.05237625247107	49.534916131447
AAC77334	216.754278958054	46.415881916461	53.9150900602788	36.0055557783646
AAC77335	112.166109908367	15.8455589285154	27.6238980602564	30.774569591468
AAC77336	361.269477471546	145.522852448747	195.157607074933	159.074563131457
AAC77337	333.23695694903	153.665119932348	184.208702330183	120.284218734648
AAC77338	58.8118725100513	39.5388541043513	25.6706213685781	61.791572095845
AAC77339	22.1678324383968	24.0031939243815	23.6892165450657	21.75510454139
AAC77340	73.4924889073611	29.526380842206	21.4149733038169	66.1254446589885
AAC77341	71.161003052369	89.415004535101	84.6618134140223	54.7334830417937
AAC77342	55.9178247959864	66.2322163249811	90.5416504786147	70.5736691125095
AAC77343	56.3636839530265	85.7329961604602	122.483139360944	65.2431935382102
AAC77344	293.379767382005	216.46951527488	202.11253122764	173.172485499687
AAC77345	68.5770043311755	47.9472146069875	37.5817305630808	39.3426477650857
AAC77346	82.3405977692342	119.184515452003	143.070399923489	189.836615082702
AAC77347	31.1544246455118	75.5855541976339	66.5597850216482	102.144305633371
AAC77348	70.4805016570595	145.02993021026	175.809842439104	148.616517203115
AAC77349	460.414715040066	270.091656919557	309.105069571562	346.786313542808
AAC77350	88.6613386178405	74.0598993219057	45.0822016343384	80.9271308067501
AAC77351	34.9182586889797	31.0304178864148	27.2192903268664	14.5510865969887
AAC77352	24.8577536010192	15.2372204243493	11.7385185250971	33.8743593297088
AAC77353	7.08551986355659	8.67357872695923	17.9951561547601	5.21420169804705
AAC77354	672.491949467844	237.853418029672	255.480591786059	437.356299393588
AAC77355	1450.13938288677	957.076683771646	1406.13482819689	1534.78686331846
AAC77356	18.766831988844	24.0051502386806	30.3979602856728	69.0170382035534
AAC77485	636.536819548882	348.182432252464	522.876581455536	228.318273755871
AAC77486	17.1327426672224	21.1147924392844	13.0409814854252	28.5886710969606
AAC77487	1933.02224967105	521.41528324827	89.6916040448379	171.186217094988
AAC77489	82.5120216369009	26.0263501476913	57.3231838962853	37.0435024982995
AAC77492	49.9504966100654	38.38846813244	51.7616720009666	51.2149746255318
AAC77493	42.1819153313571	33.9598385703791	35.5981144980646	63.9199533016949
AAD13433	0	4.36583837780563	2.94436057185644	2.42415565294442
AAD13437	27.4540906837843	16.0488469678386	18.6425294114688	13.3429884032233
AAD13438	12.6350260685087	1.5640782485874	0.833661337566208	12.1727927336945
AAD13439	8.20479122343631	0.716530726128404	0	10.7602398300803
AAD13440	9.55402355795695	7.29360499265163	2.2812162989158	18.5683175627868
AAD13441	212.654072741622	57.3412381294652	106.907665165983	203.662842411412
AAD13442	13.2903739782603	8.3148595089113	14.1391737409256	13.9905189347634
AAD13443	0	1.03793609510812	2.48250008999661	9.8407157799597
AAD13444	0	0	4.29304526841519	0.534374708184946
AAD13445	3.77132508866722	1.89671878772618	1.95986849210259	3.02812334638136
AAD13446	33.1678983780602	18.4964271666694	12.7919218611179	20.2766810669071
AAD13447	90.1053119986958	52.9750044480591	48.4607801999338	68.2346371391528
AAD13448	49.9919837334957	32.9256977659508	41.5674433673851	42.3308998487644
AAD13449	120.48215548751	75.4869875711182	143.897129110423	93.2948882121712
AAD13450	130.925508016447	68.3053421453525	83.1679323079672	81.6807634760092
AAD13451	0	0.617536349492243	0	25.5609235415133
AAD13452	59.7126472372309	17.3064561945201	3.10312511249576	17.7679590471495
AAD13453	148.311557036877	118.687365250065	109.516790973858	125.808268391609
AAD13454	72.8561014335823	175.342374094655	68.927516465269	96.880044860435
AAD13455	74.6853707235814	221.266960807247	101.059985006952	158.49726652507
AAD13456	127.96954318483	248.149379544617	155.912847049453	262.978109143507
AAD13457	0	0.47384039124501	1.71865390845919	0.0455588693516653
AAD13458	13.0739269740464	0.494029079593795	1.56789479368207	3.74062295729462
AAD13459	8.05761022960225	0.989546198583956	0.897289189155401	21.5498941053781
AAD13460	154.987493273524	154.965028975916	181.804821405678	219.649995792745
AAD13461	71.0489569157712	39.9047600458693	28.7314731228034	45.2165996732873
AAD13462	36.4395774062633	8.86431386591794	3.7800879847679	18.6611263394171
AAD13463	0	2.18710790445169	0	3.16913889437461
AAD13464	3.37546147208925	3.15408350547113	1.79228117096529	2.80211540528522
AAD13465	12.9025398531895	4.75363993789206	2.55434092861387	5.48464330715868
AAT48122	45.116212073195	0	11.4410966583151	0
AAT48123	0	0	0	0
AAT48124	400.425987355549	115.60643719171	142.378681632158	142.840455084927
AAT48125	0	5.21475116372716	9.65416658717508	28.9551912331705
AAT48126	109.224644742743	77.6585977393057	218.083526241405	196.71437602006
AAT48127	0	0	5.9748911299015	119.739185403515
AAT48128	109.224644742743	77.6585977393057	218.083526241405	196.71437602006
AAT48129	252.946689280336	582.197072626546	771.202896810422	629.160517079391
AAT48130	540.164646089376	207.887023195734	350.800632750991	125.251334399093
AAT48131	8.15587376898764	12.9559399975512	6.82549913879334	17.1770069724106
AAT48132	0	0	0	0
AAT48133	546.443542522172	243.439857838861	337.054890267832	285.442984367214
AAT48134	51.1822690604837	44.3302879456932	42.3704902578369	34.467168677929
AAT48135	29.486137395851	20.7465581133998	14.5871972943197	19.8592462305965
AAT48136	37.2044917374559	31.5829884530903	33.3531188561897	62.6547010792031
AAT48137	3.57778968189789	25.5819357650961	19.4881421766724	7.82020204016934
AAT48138	7.74650558753266	15.8160238699348	11.65768623343	3.04136235942198
AAT48139	2.76563839835596	1.97611631837518	3.65842118525816	7.73062077840889
AAT48140	208.614072445277	114.958901554916	156.527674213831	147.733592077422
AAT48141	8.11190679449175	20.6350353764295	19.228898413082	15.5741660234531
AAT48142	116.857008571785	577.418067346601	456.392960093732	120.618331309323
AAT48143	23.8661475260128	19.9269152205514	23.0953096258592	22.2838061208905
AAT48144	37.5164308904623	46.7253576763537	37.8017059158575	17.8876086030225
AAT48145	31.1743570988998	18.196579726305	27.7792236558162	20.8713837559606
AAT48146	4.8706786766055	4.73928876845616	1.16823533646899	8.9188186589613
AAT48148	0	2.49803413633314	2.88290333031864	5.65517836339381
AAT48149	15.4795155207316	1.88058107824467	7.61184696584326	3.63201021172858
AAT48150	7.69805430166509	5.33562311680494	7.83658968806877	5.07282421655187
AAT48151	0.105686101304834	2.07667090979692	5.54717940463844	0.73378001964629
AAT48152	3.80586103270263	0	3.47822814807217	0.650840990738076
AAT48153	9.48626452563102	2.46868550116166	2.5235816517696	6.44071013529453
AAT48154	3.40346895194395	2.20930307222925	1.38969470686833	3.55660588221143
AAT48155	678.774764030444	504.415629953796	623.890434661905	581.001936090096
AAT48156	31.2046737175207	15.6048281433184	13.6303936392959	26.0946997117186
AAT48157	12.4839241157304	3.37915890442155	2.11840007679711	1.20032434451854
AAT48158	2.40352793910867	0	1.87358497358235	0
AAT48159	9.46528649704713	16.564504433439	10.3757743699549	10.0483401009679
AAT48160	3.98084314914873	6.07915312163197	3.50788056195173	6.35183077047855
AAT48161	43.580941972293	101.250630971416	62.9930008692209	101.497685910072
AAT48162	23.8850588948924	39.1411906518013	22.6916023851253	7.21823336290447
AAT48164	6.60548722944919	2.84512237972478	2.28847703687062	6.40928382462305
AAT48165	0	0.632801292962838	1.11573037752657	1.65035724482886
AAT48166	112.069688101986	105.273921558596	82.6354701237626	129.273685893217
AAT48167	21.0472301153012	70.2829736377558	49.4656577338433	45.2701794864666
